feature_id,source_file,system_pair,origin,origin_frame,target_body,target_frame,same_or_cross,origin_category,coverage_tier,coverage_tier_normalized,coverage_validity_class,analysis_scope_flag,characterization_status,descriptor_candidate_status,analysis_layers_present,outcome_pole_field_count,has_paper1_data,has_phase1p5_data,has_fsa_data,has_hlon_data,has_step2c_data,has_operating_point_data,has_priority_data,has_phase3c_data,has_HS_fields,has_LS_fields,has_BHW_fields,has_GHL_fields,paper1_HS_peak_degree,paper1_LS_peak_degree,paper1_HS_peak_lift,paper1_LS_peak_lift,paper1_HS_support,paper1_LS_support,hlon_HS_peak_degree,hlon_LS_peak_degree,hlon_BHW_peak_degree,hlon_GHL_peak_degree,hlon_HS_peak_lift,hlon_LS_peak_lift,hlon_BHW_peak_lift,hlon_GHL_peak_lift,hlon_HS_support,hlon_LS_support,hlon_BHW_support,hlon_GHL_support,fsa_operational_class,fsa_resolution_mode,fsa_recommended_resolution,fsa_velocity,fsa_drift,step2c_HS_peak_degree,step2c_LS_peak_degree,step2c_HS_peak_lift,step2c_LS_peak_lift,operating_HS_peak_degree,operating_LS_peak_degree,operating_HS_peak_lift,operating_LS_peak_lift,phase3c_origin_class,phase3c_reliable_high,phase3c_reliable_low,is_characterized,is_coverage_clean_for_engine,engine_candidate_pool,engine_candidate_strength,representation_development_pool,representation_development_reason,margin_track_status,primary_modeling_track,descriptor_evidence_only,requires_oof_validation_before_candidate_selection,safe_for_direct_predictive_claim,registry_build_seed,registry_input_sha256,registry_run_timestamp_utc
MO x UR G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,MO,G-LON,UR,G-LON,same,moon_origin,Sparse-coverage,Sparse-coverage,quarantine_or_special_handling,in_scope,partially_characterized,characterized_but_requires_coverage_handling,2,2,True,False,True,False,False,False,False,False,True,True,False,False,8.0,213.0,1.3903538457466376,1.5351903199935677,,,,,,,,,,,,,,,slow-contextual,between-day-only,,,12.999999999999998,,,,,,,,,,,,True,False,False,,True,quarantine_or_special_handling,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MO x NE G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,MO,G-LON,NE,G-LON,same,moon_origin,Sparse-coverage,Sparse-coverage,quarantine_or_special_handling,in_scope,partially_characterized,characterized_but_requires_coverage_handling,2,2,True,False,True,False,False,False,False,False,True,True,False,False,353.0,73.0,1.4464737250593145,1.3931500465243805,,,,,,,,,,,,,,,slow-contextual,between-day-only,,,13.0,,,,,,,,,,,,True,False,False,,True,quarantine_or_special_handling,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MO x PL G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,MO,G-LON,PL,G-LON,same,moon_origin,Sparse-coverage,Sparse-coverage,quarantine_or_special_handling,in_scope,partially_characterized,characterized_but_requires_coverage_handling,2,2,True,False,True,False,False,False,False,False,True,True,False,False,81.0,19.0,1.3538147707327972,1.3363067278959004,,,,,,,,,,,,,,,slow-contextual,between-day-only,,,13.0,,,,,,,,,,,,True,False,False,,True,quarantine_or_special_handling,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME x VE G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,ME,G-LON,VE,G-LON,same,heliocentric_origin,Constrained-motion,Constrained-motion,quarantine_or_special_handling,in_scope,lightly_characterized,characterized_but_requires_coverage_handling,1,2,True,False,False,False,False,False,False,False,True,True,False,False,4.0,69.0,1.391004727582765,1.3500803810728734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,True,quarantine_or_special_handling,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME x SU G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,ME,G-LON,SU,G-LON,same,heliocentric_origin,Constrained-motion,Constrained-motion,quarantine_or_special_handling,in_scope,lightly_characterized,characterized_but_requires_coverage_handling,1,2,True,False,False,False,False,False,False,False,True,True,False,False,28.0,14.0,1.4293342783909275,1.1070970936858158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,True,quarantine_or_special_handling,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME x MA G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,ME,G-LON,MA,G-LON,same,heliocentric_origin,Tier A,Tier A,coverage_clean,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,172.0,140.0,1.947658649212617,1.7025344129133384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME x JN G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,ME,G-LON,JN,G-LON,same,heliocentric_origin,Tier A,Tier A,coverage_clean,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,20.0,80.0,1.5657620002217345,1.4455976406512232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME x CE G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,ME,G-LON,CE,G-LON,same,heliocentric_origin,Tier A,Tier A,coverage_clean,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,348.0,149.0,1.5658398774930928,1.5564636537046532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME x VS G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,ME,G-LON,VS,G-LON,same,heliocentric_origin,Tier A,Tier A,coverage_clean,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,335.0,184.0,1.7069851153329647,1.686105344626638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME x PA G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,ME,G-LON,PA,G-LON,same,heliocentric_origin,Tier A,Tier A,coverage_clean,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,98.0,117.0,1.6541289730103337,1.5897956499160075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME x JU G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,ME,G-LON,JU,G-LON,same,heliocentric_origin,Tier B,Tier B,coverage_conditional,in_scope,lightly_characterized,characterized_but_requires_coverage_handling,1,2,True,False,False,False,False,False,False,False,True,True,False,False,100.0,200.0,1.4561907881819838,1.5156691317785358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,True,coverage_conditional,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME x NN G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,ME,G-LON,NN,G-LON,same,heliocentric_origin,Tier B,Tier B,coverage_conditional,in_scope,lightly_characterized,characterized_but_requires_coverage_handling,1,2,True,False,False,False,False,False,False,False,True,True,False,False,272.0,191.0,1.6365609813350854,1.7647435096807655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,True,coverage_conditional,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME x SA G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,ME,G-LON,SA,G-LON,same,heliocentric_origin,Tier C,Tier C,coverage_conditional,in_scope,lightly_characterized,characterized_but_requires_coverage_handling,1,2,True,False,False,False,False,False,False,False,True,True,False,False,190.0,157.0,1.6264658567470367,1.595826021413404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,True,coverage_conditional,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME x UR G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,ME,G-LON,UR,G-LON,same,heliocentric_origin,Sparse-coverage,Sparse-coverage,quarantine_or_special_handling,in_scope,lightly_characterized,characterized_but_requires_coverage_handling,1,2,True,False,False,False,False,False,False,False,True,True,False,False,90.0,46.0,3.214355427902177,2.814380760544467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,True,quarantine_or_special_handling,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME x NE G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,ME,G-LON,NE,G-LON,same,heliocentric_origin,Sparse-coverage,Sparse-coverage,quarantine_or_special_handling,in_scope,lightly_characterized,characterized_but_requires_coverage_handling,1,2,True,False,False,False,False,False,False,False,True,True,False,False,77.0,1.0,2.812560999414406,1.892244640138799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,True,quarantine_or_special_handling,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME x PL G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,ME,G-LON,PL,G-LON,same,heliocentric_origin,Sparse-coverage,Sparse-coverage,quarantine_or_special_handling,in_scope,lightly_characterized,characterized_but_requires_coverage_handling,1,2,True,False,False,False,False,False,False,False,True,True,False,False,24.0,40.0,3.750081332552541,2.014504123337092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,True,quarantine_or_special_handling,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
VE x SU G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,VE,G-LON,SU,G-LON,same,heliocentric_origin,Constrained-motion,Constrained-motion,quarantine_or_special_handling,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
VE x MA G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,VE,G-LON,MA,G-LON,same,heliocentric_origin,Tier A,Tier A,coverage_clean,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
VE x JN G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,VE,G-LON,JN,G-LON,same,heliocentric_origin,Tier A,Tier A,coverage_clean,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
VE x CE G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,VE,G-LON,CE,G-LON,same,heliocentric_origin,Tier A,Tier A,coverage_clean,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
VE x VS G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,VE,G-LON,VS,G-LON,same,heliocentric_origin,Tier A,Tier A,coverage_clean,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
VE x PA G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,VE,G-LON,PA,G-LON,same,heliocentric_origin,Tier A,Tier A,coverage_clean,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
VE x JU G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,VE,G-LON,JU,G-LON,same,heliocentric_origin,Tier B,Tier B,coverage_conditional,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
VE x NN G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,VE,G-LON,NN,G-LON,same,heliocentric_origin,Tier B,Tier B,coverage_conditional,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
VE x SA G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,VE,G-LON,SA,G-LON,same,heliocentric_origin,Tier C,Tier C,coverage_conditional,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
VE x UR G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,VE,G-LON,UR,G-LON,same,heliocentric_origin,Sparse-coverage,Sparse-coverage,quarantine_or_special_handling,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
VE x NE G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,VE,G-LON,NE,G-LON,same,heliocentric_origin,Sparse-coverage,Sparse-coverage,quarantine_or_special_handling,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
VE x PL G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,VE,G-LON,PL,G-LON,same,heliocentric_origin,Sparse-coverage,Sparse-coverage,quarantine_or_special_handling,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
SU x MA G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,SU,G-LON,MA,G-LON,same,body_origin,Tier A,Tier A,coverage_clean,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
SU x JN G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,SU,G-LON,JN,G-LON,same,body_origin,Tier A,Tier A,coverage_clean,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
SU x CE G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,SU,G-LON,CE,G-LON,same,body_origin,Tier A,Tier A,coverage_clean,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
SU x VS G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,SU,G-LON,VS,G-LON,same,body_origin,Tier A,Tier A,coverage_clean,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
SU x PA G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,SU,G-LON,PA,G-LON,same,body_origin,Tier A,Tier A,coverage_clean,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
SU x JU G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,SU,G-LON,JU,G-LON,same,body_origin,Tier B,Tier B,coverage_conditional,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
SU x NN G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,SU,G-LON,NN,G-LON,same,body_origin,Tier B,Tier B,coverage_conditional,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
SU x SA G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,SU,G-LON,SA,G-LON,same,body_origin,Tier C,Tier C,coverage_conditional,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
SU x UR G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,SU,G-LON,UR,G-LON,same,body_origin,Sparse-coverage,Sparse-coverage,quarantine_or_special_handling,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
SU x NE G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,SU,G-LON,NE,G-LON,same,body_origin,Sparse-coverage,Sparse-coverage,quarantine_or_special_handling,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
SU x PL G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,SU,G-LON,PL,G-LON,same,body_origin,Sparse-coverage,Sparse-coverage,quarantine_or_special_handling,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MA x JN G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,MA,G-LON,JN,G-LON,same,body_origin,Tier A,Tier A,coverage_clean,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MA x CE G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,MA,G-LON,CE,G-LON,same,body_origin,Tier A,Tier A,coverage_clean,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MA x VS G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,MA,G-LON,VS,G-LON,same,body_origin,Tier A,Tier A,coverage_clean,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MA x PA G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,MA,G-LON,PA,G-LON,same,body_origin,Tier A,Tier A,coverage_clean,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MA x JU G-LON,MLB 2000-no02-2024 G-LON to G-LON aspect features.csv,G-LON x G-LON,MA,G-LON,JU,G-LON,same,body_origin,Tier B,Tier B,coverage_conditional,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
